:START_ID,:END_ID,relation,time,place,evidence,confidence:float,:TYPE
P000006,OFFICE_揚州大都督,遥领,先天元年八月己酉,,依舊遙領揚州大都督,0.9,PERSON_OFFICE
P000566,OFFICE_中書令,任職,713年正月乙亥日,,乙亥，吏部尚書兼太子右諭德、酂國公蕭至忠為中書令。,0.9,PERSON_OFFICE
P000916,OFFICE_同中書門下三品,加銜,713年六月丙辰日,,夏六月丙辰，兵部尚書、朔方道行軍大總管郭元振加同中書門下三品。,0.9,PERSON_OFFICE
P000580,OFFICE_尚書左僕射,任命,713年8月壬辰,,封州流人劉幽求為尚書左僕射、知軍國重事、徐國公,0.9,PERSON_OFFICE
P000524,OFFICE_兵部尚書,任命,713年10月乙巳,,同州刺史、梁國公姚元之為兵部尚書、同中書門下三品,0.9,PERSON_OFFICE
P000956,OFFICE_澤州刺史,左授,開元二年閏月,,紫微侍郎、趙國公王琚左授澤州刺史,0.9,PERSON_OFFICE
P000438,OFFICE_皇太子,被立为,開元三年春正月丁亥,,三年春正月丁亥，立郢王嗣謙為皇太子，降死罪已下，大酺三日。,0.9,PERSON_OFFICE
P000957,OFFICE_檢校黃門監,担任,開元三年春正月癸卯,,癸卯，黃門侍郎盧懷慎為檢校黃門監。,0.9,PERSON_OFFICE
P000062,OFFICE_虢州刺史,兼任,開元三年夏四月,,夏四月，岐王範兼虢州刺史，薛王業兼幽州刺史。,0.9,PERSON_OFFICE
P000139,OFFICE_幽州刺史,兼任,開元三年夏四月,,夏四月，岐王範兼虢州刺史，薛王業兼幽州刺史。,0.9,PERSON_OFFICE
P000978,OFFICE_左散騎常侍,被任命为,開元三年冬十月甲寅,,以光祿卿馬懷素為左散騎常侍，與右散騎常侍褚無量並充侍讀。,0.9,PERSON_OFFICE
P000978,OFFICE_侍读,充任,開元三年冬十月甲寅,,以光祿卿馬懷素為左散騎常侍，與右散騎常侍褚無量並充侍讀。,0.9,PERSON_OFFICE
P000298,OFFICE_侍读,充任,開元三年冬十月甲寅,,以光祿卿馬懷素為左散騎常侍，與右散騎常侍褚無量並充侍讀。,0.9,PERSON_OFFICE
P000980,OFFICE_尚衣奉御,担任,開元四年春正月癸未,,四年春正月癸未，尚衣奉御長孫昕恃以皇后妹婿，與其妹夫楊仙玉毆擊御史大夫李傑,0.9,PERSON_OFFICE
P000982,OFFICE_御史大夫,担任,開元四年春正月癸未,,四年春正月癸未，尚衣奉御長孫昕恃以皇后妹婿，與其妹夫楊仙玉毆擊御史大夫李傑,0.9,PERSON_OFFICE
P000006,OFFICE_宋王,封王,開元四年正月丁亥,,丁亥，宋王成器、申王成義以「成」字犯昭成皇后謚號，於是成器改名憲，成義改為捴。,0.9,PERSON_OFFICE
P000063,OFFICE_申王,封王,開元四年正月丁亥,,丁亥，宋王成器、申王成義以「成」字犯昭成皇后謚號，於是成器改名憲，成義改為捴。,0.9,PERSON_OFFICE
P000992,OFFICE_司徒,担任,开元五年十一月己亥,,司徒兼鄧州刺史、申王捴兼虢州刺史。,0.9,PERSON_OFFICE
P000992,OFFICE_鄧州刺史,担任,开元五年十一月己亥,,司徒兼鄧州刺史、申王捴兼虢州刺史。,0.9,PERSON_OFFICE
P000992,OFFICE_虢州刺史,担任,开元五年十一月己亥,,司徒兼鄧州刺史、申王捴兼虢州刺史。,0.9,PERSON_OFFICE
P000993,OFFICE_特進,加授,開元七年三月丁酉,,左武衛大將軍、霍國公王毛仲加特進,0.9,PERSON_OFFICE
P000995,OFFICE_渤海靺鞨郡王,嗣位,開元七年三月丁酉,,其子武藝嗣位,0.9,PERSON_OFFICE
P000006,OFFICE_寧王,徙封,開元七年九月甲子,,宋王憲徙封寧王,0.9,PERSON_OFFICE
P000917,OFFICE_開府儀同三司,被任命为,開元八年春正月己卯,,侍中宋璟為開府儀同三司,0.9,PERSON_OFFICE
P000986,OFFICE_禮部尚書,被任命为,開元八年春正月己卯,,中書侍郎蘇頲為禮部尚書,0.9,PERSON_OFFICE
P000287,OFFICE_黃門侍郎,被任命为,開元八年春正月己卯,,京兆尹源乾曜為黃門侍郎,0.9,PERSON_OFFICE
P000997,OFFICE_中書侍郎,被任命为,開元八年春正月己卯,,并州大督府長史張嘉貞為中書侍郎,0.9,PERSON_OFFICE
P000287,OFFICE_侍中,被任命为,開元八年夏五月丁卯,,源乾曜為侍中,0.9,PERSON_OFFICE
P000997,OFFICE_中書令,被任命为,開元八年夏五月丁卯,,張嘉貞為中書令,0.9,PERSON_OFFICE
P000999,OFFICE_涼州都督,担任,開元八年秋九月,涼州,涼州都督楊敬述為所敗,0.9,PERSON_OFFICE
P001000,OFFICE_兵部尚書,被任命为,開元八年秋九月,,以御史大夫王晙為兵部尚書兼幽州都督,0.9,PERSON_OFFICE
P001001,OFFICE_御史大夫,被任命为,開元八年秋九月,,黃門侍郎韋抗為御史大夫、朔方總管以御之,0.9,PERSON_OFFICE
P000062,OFFICE_太子太傅,兼任,開元八年秋九月甲子,,太子少師兼岐州刺史、岐王範兼太子太傅,0.9,PERSON_OFFICE
P000139,OFFICE_太子太保,被任命为,開元八年秋九月甲子,,太子少保兼虢州刺史、薛王業為太子太保,0.9,PERSON_OFFICE
P001000,OFFICE_兵部尚书,任职,开元九年夏四月,,兵部尚書王晙發隴右諸軍及河東九姓掩討之,0.9,PERSON_OFFICE
P001006,OFFICE_叶护,伪称,开元九年夏四月庚寅,蘭池州,蘭池州叛胡顯首偽稱葉護康待賓、安慕容,0.9,PERSON_OFFICE
P001007,OFFICE_叶护,伪称,开元九年夏四月庚寅,蘭池州,蘭池州叛胡顯首偽稱葉護康待賓、安慕容,0.9,PERSON_OFFICE
P000524,OFFICE_开府仪同三司,任职,开元九年九月丁未,,開府儀同三司、梁國公姚崇薨,0.9,PERSON_OFFICE
P000524,OFFICE_梁国公,爵位,开元九年九月丁未,,開府儀同三司、梁國公姚崇薨,0.9,PERSON_OFFICE
P001008,OFFICE_给事中,任职,开元九年,,給事中許景先抗疏罷之,0.9,PERSON_OFFICE
P001009,OFFICE_左散骑常侍,任职,开元九年冬十一月丙辰,,左散騎常侍元行沖上《群書目錄》二百卷,0.9,PERSON_OFFICE
P000286,OFFICE_兵部尚书,新任,开元九年九月癸亥,,右羽林將軍、權檢校並州大都督府長史、燕國公張說為兵部尚書、同中書門下三品,0.9,PERSON_OFFICE
P000286,OFFICE_同中书门下三品,新任,开元九年九月癸亥,,右羽林將軍、權檢校並州大都督府長史、燕國公張說為兵部尚書、同中書門下三品,0.9,PERSON_OFFICE
P000075,OFFICE_兵部尚書,担任,開元十年閏五月壬申日,,兵部尚書張說往朔方軍巡邊,0.9,PERSON_OFFICE
P001010,OFFICE_松漠郡王,受封,開元十年四月丁酉日,,封契丹首領松漠都督李鬱於為松漠郡王,0.9,PERSON_OFFICE
P001011,OFFICE_饒樂郡王,受封,開元十年四月丁酉日,,奚首領饒樂都督李魯蘇為饒樂郡王,0.9,PERSON_OFFICE
P001012,OFFICE_秘書監,担任,開元十年九月甲戌日,,秘書監、楚國公姜皎坐事,0.9,PERSON_OFFICE
P000952,OFFICE_都水使者,担任,開元十年九月甲戌日,,都水使者劉承祖配流雷州,0.9,PERSON_OFFICE
P001015,OFFICE_嶺南按察使,担任,開元十年八月丙戌日,,嶺南按察使裴伷先上言,0.9,PERSON_OFFICE
P001016,OFFICE_驃騎將軍,担任,開元十年八月丙戌日,,遣驃騎將軍兼內侍楊思勖討之,0.9,PERSON_OFFICE
P000923,OFFICE_戶部尚書,担任,開元十年八月丁亥日,,遣戶部尚書陸象先往汝、許等州存撫賑給,0.9,PERSON_OFFICE
P000997,OFFICE_幽州刺史,貶為,開元十一年春正月戊申,晉州,壇場使、中書令張嘉貞貶為幽州刺史。,0.9,PERSON_OFFICE
P000075,OFFICE_中書令,兼,開元十一年春正月癸亥,,兵部尚書張說兼中書令。,0.9,PERSON_OFFICE
P000075,OFFICE_中書令,正除,開元十一年夏四月癸亥,,張說正除中書令,0.9,PERSON_OFFICE
P001000,OFFICE_兵部尚書,為,開元十一年夏四月癸亥,,吏部尚書、中山公王晙為兵部尚書、同中書門下三品。,0.9,PERSON_OFFICE
P001000,OFFICE_朔方節度使,為,開元十一年五月己巳,,王晙為朔方節度使，兼知河北郡、隴右、河西兵馬使。,0.9,PERSON_OFFICE
P001000,OFFICE_蘄州刺史,授,開元十一年十二月庚申,,庚申，王晙授蘄州刺史。,0.9,PERSON_OFFICE
P001028,OFFICE_太子少保,担任,開元十二年秋七月己卯,,後弟太子少保、駙馬都尉守一,0.9,PERSON_OFFICE
P001028,OFFICE_澤州別駕,贬谪任职,開元十二年秋七月己卯,,貶為澤州別駕,0.9,PERSON_OFFICE
P000997,OFFICE_臺州刺史,贬谪任职,開元十二年秋七月己卯,,貶臺州刺史,0.9,PERSON_OFFICE
P001020,OFFICE_鄂州別駕,贬谪任职,開元十二年夏四月,,左授鄂州別駕,0.9,PERSON_OFFICE
P000294,OFFICE_御史中丞,担任,開元十三年正月,,分遣御史中丞蔣欽緒等往十道疏決囚徒。,0.95,PERSON_OFFICE
P001030,OFFICE_御史大夫,担任,開元十三年三月,,御史大夫程行諶奏...,0.95,PERSON_OFFICE
P000287,OFFICE_尚書左丞相兼侍中,任命为,開元十三年十一月壬辰,,侍中源乾曜為尚書左丞相兼侍中,0.95,PERSON_OFFICE
P000075,OFFICE_尚書右丞相兼中書令,任命为,開元十三年十一月壬辰,,中書令張說為尚書右丞相兼中書令,0.95,PERSON_OFFICE
P000986,OFFICE_禮部尚書,担任,開元十三年冬,,敕禮部尚書蘇頲、刑部尚書韋抗、工部尚書戶從願等分掌選事,0.95,PERSON_OFFICE
P001001,OFFICE_刑部尚書,担任,開元十三年冬,,敕禮部尚書蘇頲、刑部尚書韋抗、工部尚書戶從願等分掌選事,0.95,PERSON_OFFICE
P001039,OFFICE_工部尚書,担任,開元十三年冬,,敕禮部尚書蘇頲、刑部尚書韋抗、工部尚書戶從願等分掌選事,0.95,PERSON_OFFICE
P000053,OFFICE_慶王,徙封为,開元十三年三月甲午,,郯王嗣直改名潭，徙封慶王,0.95,PERSON_OFFICE
P000006,OFFICE_忠王,徙封为,開元十三年三月甲午,,陜王嗣升改名浚，徙封忠王,0.95,PERSON_OFFICE
P001064,OFFICE_涼州都督,担任,开元十五年正月辛丑,涼州,涼州都督王君㚟破吐蕃於青海之西,0.9,PERSON_OFFICE
P000075,OFFICE_尚書右丞相,担任,开元十五年二月己巳,,尚書右丞相張說、御史大夫崔隱甫、中丞宇文融以朋黨相構,0.9,PERSON_OFFICE
P001066,OFFICE_御史大夫,担任,开元十五年二月己巳,,尚書右丞相張說、御史大夫崔隱甫、中丞宇文融以朋黨相構,0.9,PERSON_OFFICE
P001067,OFFICE_中丞,担任,开元十五年二月己巳,,尚書右丞相張說、御史大夫崔隱甫、中丞宇文融以朋黨相構,0.9,PERSON_OFFICE
P001071,OFFICE_副大都護,担任,开元十五年闰月庚子,安西,副大都護趙頤貞擊走之,0.9,PERSON_OFFICE
P000317,OFFICE_檢校兵部尚書,担任,开元十五年闰月,涼州,制檢校兵部尚書蕭嵩兼判涼州事，總兵以御吐蕃,0.9,PERSON_OFFICE
P000053,OFFICE_涼州都督,任命,开元十五年五月癸酉,涼州,以慶王潭為涼州都督兼河西諸軍節度大使,0.9,PERSON_OFFICE
P000053,OFFICE_安東都護,任命,开元十五年五月癸酉,安東,潁王潭為安東都護、平盧軍節度大使,0.9,PERSON_OFFICE
P001072,OFFICE_瀧州刺史,担任,開元十六年春,,瀧州刺史陳行範,0.9,PERSON_OFFICE
P001016,OFFICE_驃騎大將軍,担任,開元十六年春,,驃騎大將軍楊思勖,0.9,PERSON_OFFICE
P001071,OFFICE_安西副大都護,担任,開元十六年春正月壬寅,,安西副大都護趙頤貞,0.9,PERSON_OFFICE
P001075,OFFICE_瓜州刺史,担任,開元十六年秋七月,,刺史張守珪,0.9,PERSON_OFFICE
P000317,OFFICE_河西節度判涼州事,担任,開元十六年十一月前,,檢校兵部尚書、河西節度判涼州事蕭嵩,0.9,PERSON_OFFICE
P000317,OFFICE_兵部尚書,升任,開元十六年十一月癸巳朔,,蕭嵩為兵部尚書、同中書門下平章事,0.9,PERSON_OFFICE
P000317,OFFICE_同中書門下平章事,升任,開元十六年十一月癸巳朔,,蕭嵩為兵部尚書、同中書門下平章事,0.9,PERSON_OFFICE
P001076,OFFICE_鄯州都督,担任,開元十六年秋七月乙巳,,鄯州都督張志亮,0.9,PERSON_OFFICE
P000075,OFFICE_特進,担任,開元十六年八月己巳,,特進張說,0.9,PERSON_OFFICE
P001078,OFFICE_巂州都督,担任,開元十七年二月丁卯,,十七年二月丁卯，巂州都督張審素攻破蠻...,0.9,PERSON_OFFICE
P000075,OFFICE_尚書左丞相,复任,開元十七年二月庚子,,庚子，特進張說復為尚書左丞相...,0.9,PERSON_OFFICE
P000923,OFFICE_太子少保,转任,開元十七年二月庚子,,庚子，...同州刺史陸象先為太子少保。,0.9,PERSON_OFFICE
P001022,OFFICE_禮部尚書,担任,開元十七年二月甲寅,,甲寅，禮部尚書、信安王禕帥眾...,0.9,PERSON_OFFICE
P001081,OFFICE_侍中,担任,开元十八年春正月辛卯,,黃門侍郎裴光庭為侍中，依舊兼御史大夫。,0.95,PERSON_OFFICE
P001081,OFFICE_吏部尚書,兼任,开元十八年四月乙丑,,乙丑，裴光庭兼吏部尚書。,0.95,PERSON_OFFICE
P000075,OFFICE_開府儀同三司,加授,开元十八年春正月,,左丞相張說加開府儀同三司。,0.95,PERSON_OFFICE
P000006,OFFICE_河北道行軍元帥,任命,开元十八年六月丙子,,命單于大都護、忠王浚為河北道行軍元帥,0.95,PERSON_OFFICE
P001022,OFFICE_副大使,担任,開元二十年六月丁丑,,六月丁丑，單于大都護、河北東道行軍元帥、忠王浚加司徒，都護如故；副大使信安王禕加開府儀同三司。,0.9,PERSON_OFFICE
P001086,OFFICE_幽州長史,担任,開元二十年三月,,三月，信安王禕與幽州長史趙含章大破奚、契丹於幽州之北山。,0.9,PERSON_OFFICE
P001095,OFFICE_左監門員外將軍,担任,開元二十年六月庚寅,,庚寅，幽州長史趙含章坐盜用庫物，左監門員外將軍楊元方受含章饋餉，並於朝堂決杖，流瀼州，皆賜死於路。,0.9,PERSON_OFFICE
P000006,OFFICE_單于大都護,担任,開元二十年六月丁丑,,六月丁丑，單于大都護、河北東道行軍元帥、忠王浚加司徒，都護如故；,0.9,PERSON_OFFICE
P001000,OFFICE_戶部尚書,担任,開元二十年八月己卯,,己卯，戶部尚書王晙卒。,0.9,PERSON_OFFICE
P000317,OFFICE_中書令,担任,開元二十年九月乙巳,,九月乙巳，中書令蕭嵩等奏上《開元新禮》一百五十卷，制所司行用之。,0.9,PERSON_OFFICE
P001096,OFFICE_登州刺史,担任,開元二十年九月,登州,渤海靺鞨寇登州，殺刺史韋俊，,0.9,PERSON_OFFICE
P001097,OFFICE_左領軍將軍,担任,開元二十年九月,,命左領軍將軍蓋福順發兵討之。,0.9,PERSON_OFFICE
P001099,OFFICE_黃門侍郎,任命,開元二十一年三月甲寅,,尚書右丞韓休為黃門侍郎、同中書門下平章事,0.9,PERSON_OFFICE
P001099,OFFICE_同中書門下平章事,任命,開元二十一年三月甲寅,,尚書右丞韓休為黃門侍郎、同中書門下平章事,0.9,PERSON_OFFICE
P001100,OFFICE_幽州道副總管,任职,開元二十一年閏月,,幽州道副總管郭英傑等討契丹,0.9,PERSON_OFFICE
P000006,OFFICE_太尉,任命,開元二十一年四月丁酉,,寧王憲為太尉,0.9,PERSON_OFFICE
P000317,OFFICE_尚書右丞相,任命,開元二十一年十二月丁未,,兵部尚書、徐國公蕭嵩為尚書右丞相,0.9,PERSON_OFFICE
P001099,OFFICE_兵部尚書,转任,開元二十一年十二月丁未,,黃門侍郎韓休為兵部尚書,0.9,PERSON_OFFICE
P001102,OFFICE_黃門侍郎,任命,開元二十一年十二月丁未,,京兆尹裴耀卿為黃門侍郎,0.9,PERSON_OFFICE
P000297,OFFICE_中書侍郎,起复,開元二十一年十二月丁未,,前中書侍郎張九齡起復舊官，並同中書門下平章事,0.9,PERSON_OFFICE
P000297,OFFICE_同中書門下平章事,加衔,開元二十一年十二月丁未,,前中書侍郎張九齡起復舊官，並同中書門下平章事,0.9,PERSON_OFFICE
P000930,OFFICE_太府卿,任职,開元二十二年正月辛未,,太府卿嚴挺之,0.95,PERSON_OFFICE
P001108,OFFICE_戶部侍郎,任职,開元二十二年正月辛未,,戶部侍郎裴寬,0.95,PERSON_OFFICE
P001109,OFFICE_中書舍人,任职,開元二十二年正月乙酉,,遣中書舍人裴敦復巡問,0.95,PERSON_OFFICE
P000317,OFFICE_尚書右丞相,任职,開元二十二年二月壬寅,,命尚書右丞相蕭嵩往祭山川,0.95,PERSON_OFFICE
P001110,OFFICE_銀青光祿大夫,授官,開元二十二年二月,,授銀青光祿大夫，號曰通玄先生,0.95,PERSON_OFFICE
P001102,OFFICE_侍中,升任,開元二十二年五月戊子,,黃門侍郎裴耀卿為侍中,0.95,PERSON_OFFICE
P000297,OFFICE_中書令,升任,開元二十二年五月戊子,,中書侍郎張九齡為中書令,0.95,PERSON_OFFICE
P001112,OFFICE_禮部尚書,任职,開元二十二年五月戊子,,黃門侍郎李林甫為禮部尚書、同中書門下平章事,0.95,PERSON_OFFICE
P001114,OFFICE_北庭都護,任职,開元二十二年四月甲寅前,北庭,北庭都護劉渙謀反,0.95,PERSON_OFFICE
P001075,OFFICE_幽州長史,任职,開元二十二年十二月乙巳,幽州,幽州長史張守珪發兵討契丹,0.95,PERSON_OFFICE
P001118,OFFICE_契丹王,册立,開元二十二年十二月乙巳,契丹,立其酋長李過折為契丹王,0.95,PERSON_OFFICE
P000139,OFFICE_司徒,任职,開元二十二年七月己巳前,,司徒、薛王業薨,0.95,PERSON_OFFICE
P001120,OFFICE_殿中侍御史,担任,開元二十三年三月丁卯,,殿中侍御史楊萬頃為仇人所殺,0.9,PERSON_OFFICE
P001104,OFFICE_義王,受封,開元二十三年秋七月丙子,,封皇子玭為義王,0.9,PERSON_OFFICE
P000006,OFFICE_陳王,受封,開元二十三年秋七月丙子,,珪為陳王,0.9,PERSON_OFFICE
P001105,OFFICE_豐王,受封,開元二十三年秋七月丙子,,珙為豐王,0.9,PERSON_OFFICE
P000439,OFFICE_恆王,受封,開元二十三年秋七月丙子,,琪為恆王,0.9,PERSON_OFFICE
P001106,OFFICE_涼王,受封,開元二十三年秋七月丙子,,璿為涼王,0.9,PERSON_OFFICE
P000404,OFFICE_汴王,受封,開元二十三年秋七月丙子,,璥為汴王,0.9,PERSON_OFFICE
P000140,OFFICE_榮王,担任,開元二十三年秋七月丙子,,其榮王琬已下並開府置官屬,0.9,PERSON_OFFICE
P000853,OFFICE_吏部郎中,担任,682年,,問吏部郎中王方慶,0.9,PERSON_OFFICE
P000800,OFFICE_礼部尚书,担任,682年四月辛未日,,以禮部尚書聞喜憲公裴行儉為金牙道行軍大總管,0.9,PERSON_OFFICE
P000821,OFFICE_安西都护,担任,682年,,安西都護王方翼引軍救之,0.9,PERSON_OFFICE
P001125,OFFICE_同中书门下平章事,任命,682年四月丁亥日,,丁亥，以黃門侍郎穎川郭待舉...並與中書門下同承受進止平章事。,0.9,PERSON_OFFICE
P000165,OFFICE_定州刺史,担任,弘道元年二月,定州,刺史霍王元軌擊卻之,0.9,PERSON_OFFICE
P000771,OFFICE_太子右庶子,担任,弘道元年三月,,太子右庶子、同中書門下三品李義琰改葬父母,0.9,PERSON_OFFICE
P000771,OFFICE_同中書門下三品,担任,弘道元年三月,,太子右庶子、同中書門下三品李義琰改葬父母,0.9,PERSON_OFFICE
P000341,OFFICE_右武衛將軍,担任,弘道元年夏,,遣右武衛將軍程務挺與夏州都督王方翼討之,0.9,PERSON_OFFICE
P000006,OFFICE_皇后,立为,684年正月,,立太子妃韋氏為皇后,0.95,PERSON_OFFICE
P000006,OFFICE_徐思文,任命为司仆少卿,685年正月,,太后以徐思文為忠，特免緣坐，拜司僕少卿。,0.9,PERSON_OFFICE
P000006,OFFICE_懷義,任命为白马寺寺主,685年,白馬寺,太后修故白馬寺，以僧懷義為寺主。,0.9,PERSON_OFFICE
P000006,OFFICE_騫味道,贬为青州刺史,685年四月丙子,,貶味道為青州刺史,0.9,PERSON_OFFICE
P000006,OFFICE_劉禕之,加官太中大夫,685年四月丙子,,加禕之太中大夫,0.9,PERSON_OFFICE
P001126,OFFICE_内史,担任,686年,,以岑長倩為內史,0.9,PERSON_OFFICE
P001128,OFFICE_左相,担任,686年六月辛未日,,以蘇良嗣為左相,0.9,PERSON_OFFICE
P001157,OFFICE_右相,担任,686年六月辛未日,,同鳳閣鸞台三品韋待價為右相,0.9,PERSON_OFFICE
P001158,OFFICE_纳言,担任,686年六月己卯日,,以韋思謙為納言,0.9,PERSON_OFFICE
P001160,OFFICE_右玉钤卫将军,担任,686年九月丁未日,,以西突闕繼往絕可汗之子斛瑟羅為右玉鈐衛將軍,0.9,PERSON_OFFICE
P001163,OFFICE_恆王,受封,687年闰正月丁卯日,,封皇子成美為恆王...,0.9,PERSON_OFFICE
P000337,OFFICE_鳳閣侍郎,担任,687年,,鳳閣侍郎、同鳳閣鸞台三品劉禕之...,0.9,PERSON_OFFICE
P000863,OFFICE_豫州刺史,担任,688年,,以文昌左丞狄仁傑為豫州刺史,0.95,PERSON_OFFICE
P000374,OFFICE_清平道行军大总管,担任,688年八月,,以左金吾將軍丘神勣為清平道行軍大總管,0.95,PERSON_OFFICE
P000375,OFFICE_中军大总管,担任,688年九月丙辰,,命左豹韜大將軍麴崇裕為中軍大總管,0.95,PERSON_OFFICE
P001182,OFFICE_同平章事,担任,688年九月丁卯,,左肅政大夫騫味道、夏官侍郎王本立並同平章事,0.95,PERSON_OFFICE
P000006,OFFICE_纳言,担任,永昌元年三月癸酉,,癸酉，以天官尚書武承嗣為納言,0.9,PERSON_OFFICE
P001157,OFFICE_安息道行军大总管,担任,永昌元年五月丙辰,,命文昌右相韋待價為安息道行軍大總管，擊吐蕃,0.9,PERSON_OFFICE
P000390,OFFICE_右衛大將軍,任命,690年腊月辛未,,以僧懷義為右衛大將軍，賜爵鄂國公。,0.95,PERSON_OFFICE
P000006,OFFICE_文昌左相,遷任,690年一月戊子,,武承嗣遷文昌左相,0.95,PERSON_OFFICE
P001201,OFFICE_御史中丞知大夫事,担任,691年,,['御史中丞知大夫事李嗣真以酷吏縱橫，上疏'],0.99,PERSON_OFFICE
P001041,OFFICE_侍御史,担任,691年,,['侍御史來子珣誣尚衣奉御劉行感兄弟謀反'],0.99,PERSON_OFFICE
P001202,OFFICE_尚衣奉御,担任,691年,,['誣尚衣奉御劉行感兄弟謀反'],0.99,PERSON_OFFICE
P000374,OFFICE_左金吾大將軍,担任,691年,,['左金吾大將軍丘神勣以罪誅'],0.99,PERSON_OFFICE
P000435,OFFICE_納言,担任,691年,,['納言史務滋與來俊臣同鞫劉行感獄'],0.99,PERSON_OFFICE
P001049,OFFICE_文昌右丞,担任,691年,,['或告文昌右丞周興與丘神勣通謀'],0.99,PERSON_OFFICE
P001144,OFFICE_地官尚書,担任,691年,,['春，一月，地官尚書武思文及朝集使二千八百人表請封中岳'],0.99,PERSON_OFFICE
P000457,OFFICE_同平章事,担任,692年（事件前）,,左台中丞來俊臣羅告同平章事任知古、狄仁傑...,0.9,PERSON_OFFICE
P001045,OFFICE_監察御史,升任,692年（正月后）,,寧陵丞廬江郭霸以謅諛干太后，拜監察御史。,0.9,PERSON_OFFICE
P000006,OFFICE_魏王承嗣,任命为亚献,693年正月初一,萬象神宮,以魏王承嗣為亞獻,0.95,PERSON_OFFICE
P000006,OFFICE_梁王三思,任命为终献,693年正月初一,萬象神宮,梁王三思為終獻,0.95,PERSON_OFFICE
P000006,OFFICE_薛季昶,擢升为给事中,693年,,太后擢季昶為給事中,0.9,PERSON_OFFICE
P000006,OFFICE_豆盧欽望,任命为内史,693年九月辛丑日,,以司賓卿萬年豆盧欽望為內史,0.9,PERSON_OFFICE
P000482,OFFICE_右鷹揚衛大將軍,担任,694年,,遣右鷹揚衛大將軍李多祚擊破之,0.9,PERSON_OFFICE
P000390,OFFICE_朔方道行軍大總管,担任,694年三月,,更以僧懷義為朔方道行軍大總管,0.9,PERSON_OFFICE
P001223,OFFICE_正諫大夫,担任,694年七月癸未日,,以什方為正諫大夫、同平章事,0.9,PERSON_OFFICE
P000487,OFFICE_鳳閣侍郎,担任,695年,,三月，丙辰，鳳閣侍郎、同平章事周允元薨,0.9,PERSON_OFFICE
P000481,OFFICE_歸國公,受封,695年十月,,冬，十月，突厥默啜遣使請降，太后喜，冊授左衛大將軍、歸國公,0.9,PERSON_OFFICE
P001234,OFFICE_右千牛卫将军,担任,696年腊月前,,右千牛衛將軍安平王武攸緒,0.9,PERSON_OFFICE
P000481,OFFICE_遷善可汗,受封,697年,,冊授默啜左衛大將軍、遷善可汗,0.9,PERSON_OFFICE
P000457,OFFICE_魏州刺史,任命,697年,魏州,制起彭澤令狄仁傑為魏州刺史,0.9,PERSON_OFFICE
P000470,OFFICE_鳳閣侍郎同平章事,任职,697年正月甲子日,,甲子，以原州司馬婁師德守鳳閣侍郎、同平章事,0.95,PERSON_OFFICE
P000457,OFFICE_纳言,担任,698年八月庚子,,['庚子，以春官尚書武三思檢校內史，狄仁傑兼納言'],0.95,PERSON_OFFICE
P000006,OFFICE_检校内史,任命,698年八月庚子,,['庚子，以春官尚書武三思檢校內史'],0.95,PERSON_OFFICE
P000554,OFFICE_控鶴監,擔任,甲子,,以司衛卿張易之為控鶴監,0.9,PERSON_OFFICE
P000208,OFFICE_同平章事,擔任,臘月戊子,,右台中丞魏元忠為鳳閣侍郎，並同平章事,0.9,PERSON_OFFICE
P000470,OFFICE_隴右諸軍大使,擔任,,,婁師德為天兵軍副大總管，仍充隴右諸軍大使,0.9,PERSON_OFFICE
P000006,OFFICE_內史,曾任,700年正月戊寅日前,,內史武三思罷為特進、太子少保。,0.95,PERSON_OFFICE
P000527,OFFICE_安固尉,贬任,700年正月戊寅日,,天官侍郎、平章事吉頊貶安固尉。,0.95,PERSON_OFFICE
P000457,OFFICE_內史,任命,700年12月丁酉日,,丁酉，以狄仁傑為內史。,0.95,PERSON_OFFICE
P001251,OFFICE_左玉鈐衞大將軍,任职,700年秋七月,,太后以楷固爲左玉鈐衞大將軍、燕國公,0.95,PERSON_OFFICE
P000457,OFFICE_内史,任职,700年,,太后信重內史梁文惠公狄仁傑,0.95,PERSON_OFFICE
P000534,OFFICE_同平章事,担任,大足元年二月己酉,,二月，己酉，以鸞臺侍郎柏人李懷遠同平章事。,0.9,PERSON_OFFICE
P000536,OFFICE_同平章事,担任,大足元年六月庚申,,六月，庚申，以夏官尚書李迥秀同平章事。,0.9,PERSON_OFFICE
P000537,OFFICE_右台大夫,攝任,長安二年三月庚寅後,,以雍州長史薛季昶攝右台大夫，充山東防禦軍大使,0.9,PERSON_OFFICE
P000537,OFFICE_山東防禦軍大使,充任,長安二年三月庚寅後,,充山東防禦軍大使，滄、瀛、幽、易、恆、定等州諸軍皆受季昶節度,0.9,PERSON_OFFICE
P000964,OFFICE_幽州刺史,任職,長安二年夏四月前,幽州,以幽州刺史張仁願專知幽、平、媯、檀防禦,0.9,PERSON_OFFICE
P000006,OFFICE_并州牧,任命,長安二年五月乙未,并州,乙未，以相王爲并州牧，充安北道行軍元帥,0.9,PERSON_OFFICE
P000208,OFFICE_安北道行軍元帥副,任命,長安二年五月乙未,,以魏元忠爲之副,0.9,PERSON_OFFICE
P000295,OFFICE_神都留守,原任,長安二年六月壬戌前,神都,召神都留守韋巨源詣京師,0.9,PERSON_OFFICE
P000525,OFFICE_副留守,代任,長安二年六月壬戌,神都,以副留守李嶠代之,0.9,PERSON_OFFICE
